"Plot Title: DRYAS CTL 7"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9702266, SEN S/N: 9702266, LBL: 10 cm)","RH, % (LGR S/N: 9702266, SEN S/N: 9702266, LBL: 10 cm)","Good Battery (LGR S/N: 9702266)","Coupler Detached (LGR S/N: 9702266)","Coupler Attached (LGR S/N: 9702266)","Host Connected (LGR S/N: 9702266)","Stopped (LGR S/N: 9702266)","End Of File (LGR S/N: 9702266)"
1314,07/30/22 12:30:00  AM,4.011,90.648,,,,,,
1315,07/30/22 01:00:00  AM,3.617,90.849,,,,,,
1316,07/30/22 01:30:00  AM,3.512,91.947,,,,,,
1317,07/30/22 02:00:00  AM,4.324,90.123,,,,,,
1318,07/30/22 02:30:00  AM,4.714,88.826,,,,,,
1319,07/30/22 03:00:00  AM,4.584,88.462,,,,,,
1320,07/30/22 03:30:00  AM,5.154,88.400,,,,,,
1321,07/30/22 04:00:00  AM,5.102,91.282,,,,,,
1322,07/30/22 04:30:00  AM,5.024,92.919,,,,,,
1323,07/30/22 05:00:00  AM,5.591,91.054,,,,,,
1324,07/30/22 05:30:00  AM,6.077,87.240,,,,,,
1325,07/30/22 06:00:00  AM,5.282,88.764,,,,,,
1326,07/30/22 06:30:00  AM,6.611,84.924,,,,,,
1327,07/30/22 07:00:00  AM,7.870,80.631,,,,,,
1328,07/30/22 07:30:00  AM,9.336,74.622,,,,,,
1329,07/30/22 08:00:00  AM,8.170,77.861,,,,,,
1330,07/30/22 08:30:00  AM,9.361,75.787,,,,,,
1331,07/30/22 09:00:00  AM,8.593,76.012,,,,,,
1332,07/30/22 09:30:00  AM,8.792,78.212,,,,,,
1333,07/30/22 10:00:00  AM,9.312,76.794,,,,,,
1334,07/30/22 10:30:00  AM,9.608,76.224,,,,,,
1335,07/30/22 11:00:00  AM,10.638,71.700,,,,,,
1336,07/30/22 11:30:00  AM,9.632,74.766,,,,,,
1337,07/30/22 12:00:00  PM,9.952,76.461,,,,,,
1338,07/30/22 12:30:00  PM,8.965,77.596,,,,,,
1339,07/30/22 01:00:00  PM,9.903,73.543,,,,,,
1340,07/30/22 01:30:00  PM,11.273,68.875,,,,,,
1341,07/30/22 02:00:00  PM,8.469,78.713,,,,,,
1342,07/30/22 02:30:00  PM,11.807,70.541,,,,,,
1343,07/30/22 03:00:00  PM,12.727,69.576,,,,,,
1344,07/30/22 03:30:00  PM,12.799,68.902,,,,,,
1345,07/30/22 04:00:00  PM,12.243,70.369,,,,,,
1346,07/30/22 04:30:00  PM,12.098,72.325,,,,,,
1347,07/30/22 05:00:00  PM,9.213,77.019,,,,,,
1348,07/30/22 05:30:00  PM,7.519,81.994,,,,,,
1349,07/30/22 06:00:00  PM,7.066,84.245,,,,,,
1350,07/30/22 06:30:00  PM,6.484,86.614,,,,,,
1351,07/30/22 07:00:00  PM,6.813,84.606,,,,,,
1352,07/30/22 07:30:00  PM,6.509,86.620,,,,,,
1353,07/30/22 08:00:00  PM,4.818,90.553,,,,,,
1354,07/30/22 08:30:00  PM,4.350,93.612,,,,,,
1355,07/30/22 09:00:00  PM,4.636,92.816,,,,,,
1356,07/30/22 09:30:00  PM,4.063,92.416,,,,,,
1357,07/30/22 10:00:00  PM,2.209,95.127,,,,,,
1358,07/30/22 10:30:00  PM,1.480,98.087,,,,,,
1359,07/30/22 11:00:00  PM,0.880,97.415,,,,,,
1360,07/30/22 11:30:00  PM,0.660,98.498,,,,,,
1361,07/31/22 12:00:00  AM,0.550,98.419,,,,,,
1362,07/31/22 12:30:00  AM,0.190,98.316,,,,,,
1363,07/31/22 01:00:00  AM,4.636,97.989,,,,,,
1364,07/31/22 01:30:00  AM,3.801,93.392,,,,,,
1365,07/31/22 02:00:00  AM,2.797,94.994,,,,,,
1366,07/31/22 02:30:00  AM,5.462,91.476,,,,,,
1367,07/31/22 03:00:00  AM,4.818,89.005,,,,,,
1368,07/31/22 03:30:00  AM,6.357,84.681,,,,,,
1369,07/31/22 04:00:00  AM,7.870,78.068,,,,,,
1370,07/31/22 04:30:00  AM,7.820,76.206,,,,,,
1371,07/31/22 05:00:00  AM,8.419,73.771,,,,,,
1372,07/31/22 05:30:00  AM,8.270,73.186,,,,,,
1373,07/31/22 06:00:00  AM,8.095,72.207,,,,,,
1374,07/31/22 06:30:00  AM,7.795,76.910,,,,,,
1375,07/31/22 07:00:00  AM,7.920,77.753,,,,,,
1376,07/31/22 07:30:00  AM,8.891,73.728,,,,,,
1377,07/31/22 08:00:00  AM,10.320,69.832,,,,,,
1378,07/31/22 08:30:00  AM,11.467,63.255,,,,,,
1379,07/31/22 09:00:00  AM,10.443,66.374,,,,,,
1380,07/31/22 09:30:00  AM,11.662,65.178,,,,,,
1381,07/31/22 10:00:00  AM,11.783,66.790,,,,,,
1382,07/31/22 10:30:00  AM,13.449,63.536,,,,,,
1383,07/31/22 11:00:00  AM,14.074,62.288,,,,,,
1384,07/31/22 11:30:00  AM,13.810,63.363,,,,,,
1385,07/31/22 12:00:00  PM,13.738,64.084,,,,,,
1386,07/31/22 12:30:00  PM,12.606,66.650,,,,,,
1387,07/31/22 01:00:00  PM,13.281,65.174,,,,,,
1388,07/31/22 01:30:00  PM,12.944,67.029,,,,,,
1389,07/31/22 02:00:00  PM,13.978,64.682,,,,,,
1390,07/31/22 02:30:00  PM,13.666,66.057,,,,,,
1391,07/31/22 03:00:00  PM,14.026,65.451,,,,,,
1392,07/31/22 03:30:00  PM,14.864,63.572,,,,,,
1393,07/31/22 04:00:00  PM,14.936,64.203,,,,,,
1394,07/31/22 04:30:00  PM,14.553,65.310,,,,,,
1395,07/31/22 05:00:00  PM,14.649,66.290,,,,,,
1396,07/31/22 05:30:00  PM,13.137,66.716,,,,,,
1397,07/31/22 06:00:00  PM,13.064,69.640,,,,,,
1398,07/31/22 06:30:00  PM,12.340,70.530,,,,,,
1399,07/31/22 07:00:00  PM,10.834,74.121,,,,,,
1400,07/31/22 07:30:00  PM,11.297,72.618,,,,,,
1401,07/31/22 08:00:00  PM,9.903,76.561,,,,,,
1402,07/31/22 08:30:00  PM,8.020,81.708,,,,,,
1403,07/31/22 09:00:00  PM,6.636,83.460,,,,,,
1404,07/31/22 09:30:00  PM,8.419,81.558,,,,,,
1405,07/31/22 10:00:00  PM,8.891,79.969,,,,,,
1406,07/31/22 10:30:00  PM,8.145,80.853,,,,,,
1407,07/31/22 11:00:00  PM,7.970,80.545,,,,,,
1408,07/31/22 11:30:00  PM,8.295,80.618,,,,,,
1409,08/01/22 12:00:00  AM,7.820,80.136,,,,,,
1410,08/01/22 12:30:00  AM,6.560,82.730,,,,,,
1411,08/01/22 01:00:00  AM,7.318,83.010,,,,,,
1412,08/01/22 01:30:00  AM,8.195,80.165,,,,,,
1413,08/01/22 02:00:00  AM,7.720,80.194,,,,,,
1414,08/01/22 02:30:00  AM,9.312,73.507,,,,,,
1415,08/01/22 03:00:00  AM,7.895,79.695,,,,,,
1416,08/01/22 03:30:00  AM,9.460,72.897,,,,,,
1417,08/01/22 04:00:00  AM,12.219,62.447,,,,,,
1418,08/01/22 04:30:00  AM,11.200,68.547,,,,,,
1419,08/01/22 05:00:00  AM,11.565,64.233,,,,,,
1420,08/01/22 05:30:00  AM,11.029,71.156,,,,,,
1421,08/01/22 06:00:00  AM,10.198,70.854,,,,,,
1422,08/01/22 06:30:00  AM,10.956,68.130,,,,,,
1423,08/01/22 07:00:00  AM,12.050,63.793,,,,,,
1424,08/01/22 07:30:00  AM,14.026,54.980,,,,,,
1425,08/01/22 08:00:00  AM,14.745,52.402,,,,,,
1426,08/01/22 08:30:00  AM,14.050,52.426,,,,,,
1427,08/01/22 09:00:00  AM,14.266,53.982,,,,,,
1428,08/01/22 09:30:00  AM,14.697,55.170,,,,,,
1429,08/01/22 10:00:00  AM,15.605,52.585,,,,,,
1430,08/01/22 10:30:00  AM,15.223,55.218,,,,,,
1431,08/01/22 11:00:00  AM,14.912,56.505,,,,,,
1432,08/01/22 11:30:00  AM,14.864,57.283,,,,,,
1433,08/01/22 12:00:00  PM,14.721,58.193,,,,,,
1434,08/01/22 12:30:00  PM,14.553,58.317,,,,,,
1435,08/01/22 01:00:00  PM,14.170,58.257,,,,,,
1436,08/01/22 01:30:00  PM,14.361,58.047,,,,,,
1437,08/01/22 02:00:00  PM,15.390,57.424,,,,,,
1438,08/01/22 02:30:00  PM,15.461,57.858,,,,,,
1439,08/01/22 03:00:00  PM,15.127,61.307,,,,,,
1440,08/01/22 03:30:00  PM,14.745,61.006,,,,,,
1441,08/01/22 04:00:00  PM,14.864,61.739,,,,,,
1442,08/01/22 04:30:00  PM,15.318,60.594,,,,,,
1443,08/01/22 05:00:00  PM,15.079,61.180,,,,,,
1444,08/01/22 05:30:00  PM,14.984,62.263,,,,,,
1445,08/01/22 06:00:00  PM,14.122,64.121,,,,,,
1446,08/01/22 06:30:00  PM,13.642,64.974,,,,,,
1447,08/01/22 07:00:00  PM,12.847,64.864,,,,,,
1448,08/01/22 07:30:00  PM,11.759,67.648,,,,,,
1449,08/01/22 08:00:00  PM,10.638,67.471,,,,,,
1450,08/01/22 08:30:00  PM,10.100,65.709,,,,,,
1451,08/01/22 09:00:00  PM,9.952,69.224,,,,,,
1452,08/01/22 09:30:00  PM,9.015,69.893,,,,,,
1453,08/01/22 10:00:00  PM,8.817,68.981,,,,,,
1454,08/01/22 10:30:00  PM,8.792,70.891,,,,,,
1455,08/01/22 11:00:00  PM,8.270,73.075,,,,,,
1456,08/01/22 11:30:00  PM,7.995,72.854,,,,,,
1457,08/02/22 12:00:00  AM,7.920,73.697,,,,,,
1458,08/02/22 12:30:00  AM,7.619,74.711,,,,,,
1459,08/02/22 01:00:00  AM,7.720,73.629,,,,,,
1460,08/02/22 01:30:00  AM,8.270,72.047,,,,,,
1461,08/02/22 02:00:00  AM,7.594,70.294,,,,,,
1462,08/02/22 02:30:00  AM,8.195,69.511,,,,,,
1463,08/02/22 03:00:00  AM,8.792,67.956,,,,,,
1464,08/02/22 03:30:00  AM,9.558,61.297,,,,,,
1465,08/02/22 04:00:00  AM,9.928,62.932,,,,,,
1466,08/02/22 04:30:00  AM,10.492,58.924,,,,,,
1467,08/02/22 05:00:00  AM,11.029,57.972,,,,,,
1468,08/02/22 05:30:00  AM,10.980,56.028,,,,,,
1469,08/02/22 06:00:00  AM,11.565,57.163,,,,,,
1470,08/02/22 06:30:00  AM,11.904,55.448,,,,,,
1471,08/02/22 07:00:00  AM,12.292,55.596,,,,,,
1472,08/02/22 07:30:00  AM,12.606,54.225,,,,,,
1473,08/02/22 08:00:00  AM,13.209,55.221,,,,,,
1474,08/02/22 08:30:00  AM,13.112,55.569,,,,,,
1475,08/02/22 09:00:00  AM,13.016,56.908,,,,,,
1476,08/02/22 09:30:00  AM,12.340,59.517,,,,,,
1477,08/02/22 10:00:00  AM,13.064,57.785,,,,,,
1478,08/02/22 10:30:00  AM,13.906,54.780,,,,,,
1479,08/02/22 11:00:00  AM,14.505,54.017,,,,,,
1480,08/02/22 11:30:00  AM,15.079,55.075,,,,,,
1481,08/02/22 12:00:00  PM,15.031,54.825,,,,,,
1482,08/02/22 12:30:00  PM,15.223,54.884,,,,,,
1483,08/02/22 01:00:00  PM,15.605,52.953,,,,,,
1484,08/02/22 01:30:00  PM,16.153,55.234,,,,,,
1485,08/02/22 02:00:00  PM,15.700,55.502,,,,,,
1486,08/02/22 02:30:00  PM,14.768,58.471,,,,,,
1487,08/02/22 03:00:00  PM,14.481,57.735,,,,,,
1488,08/02/22 03:30:00  PM,14.074,62.140,,,,,,
1489,08/02/22 04:00:00  PM,14.170,59.633,,,,,,
1490,08/02/22 04:30:00  PM,14.409,61.930,,,,,,
1491,08/02/22 05:00:00  PM,14.242,63.172,,,,,,
1492,08/02/22 05:30:00  PM,13.882,65.046,,,,,,
1493,08/02/22 06:00:00  PM,13.112,66.132,,,,,,
1494,08/02/22 06:30:00  PM,12.413,66.990,,,,,,
1495,08/02/22 07:00:00  PM,11.613,70.192,,,,,,
1496,08/02/22 07:30:00  PM,10.222,75.468,,,,,,
1497,08/02/22 08:00:00  PM,9.608,76.636,,,,,,
1498,08/02/22 08:30:00  PM,9.336,73.985,,,,,,
1499,08/02/22 09:00:00  PM,9.558,74.806,,,,,,
1500,08/02/22 09:30:00  PM,9.015,76.512,,,,,,
1501,08/02/22 10:00:00  PM,8.717,78.088,,,,,,
1502,08/02/22 10:30:00  PM,7.116,79.577,,,,,,
1503,08/02/22 11:00:00  PM,7.368,79.014,,,,,,
1504,08/02/22 11:30:00  PM,6.433,81.774,,,,,,
1505,08/03/22 12:00:00  AM,6.458,81.673,,,,,,
1506,08/03/22 12:30:00  AM,6.585,81.436,,,,,,
1507,08/03/22 01:00:00  AM,6.914,79.264,,,,,,
1508,08/03/22 01:30:00  AM,7.268,77.314,,,,,,
1509,08/03/22 02:00:00  AM,7.670,75.901,,,,,,
1510,08/03/22 02:30:00  AM,7.845,76.211,,,,,,
1511,08/03/22 03:00:00  AM,7.619,74.656,,,,,,
1512,08/03/22 03:30:00  AM,8.220,72.566,,,,,,
1513,08/03/22 04:00:00  AM,8.568,71.128,,,,,,
1514,08/03/22 04:30:00  AM,8.070,70.274,,,,,,
1515,08/03/22 05:00:00  AM,8.916,68.377,,,,,,
1516,08/03/22 05:30:00  AM,8.519,69.150,,,,,,
1517,08/03/22 06:00:00  AM,9.460,67.169,,,,,,
1518,08/03/22 06:30:00  AM,10.100,64.902,,,,,,
1519,08/03/22 07:00:00  AM,10.075,64.985,,,,,,
1520,08/03/22 07:30:00  AM,10.516,63.266,,,,,,
1521,08/03/22 08:00:00  AM,10.541,64.894,,,,,,
1522,08/03/22 08:30:00  AM,11.370,60.483,,,,,,
1523,08/03/22 09:00:00  AM,12.050,59.825,,,,,,
1524,08/03/22 09:30:00  AM,11.807,59.757,,,,,,
1525,08/03/22 10:00:00  AM,13.112,58.986,,,,,,
1526,08/03/22 10:30:00  AM,13.425,58.798,,,,,,
1527,08/03/22 11:00:00  AM,14.026,58.953,,,,,,
1528,08/03/22 11:30:00  AM,14.218,59.581,,,,,,
1529,08/03/22 12:00:00  PM,14.721,59.840,,,,,,
1530,08/03/22 12:30:00  PM,14.457,60.394,,,,,,
1531,08/03/22 01:00:00  PM,14.457,61.108,,,,,,
1532,08/03/22 01:30:00  PM,15.055,59.236,,,,,,
1533,08/03/22 02:00:00  PM,14.936,58.857,,,,,,
1534,08/03/22 02:30:00  PM,14.050,62.166,,,,,,
1535,08/03/22 03:00:00  PM,14.314,61.796,,,,,,
1536,08/03/22 03:30:00  PM,13.570,62.292,,,,,,
1537,08/03/22 04:00:00  PM,13.281,62.891,,,,,,
1538,08/03/22 04:30:00  PM,12.775,67.085,,,,,,
1539,08/03/22 05:00:00  PM,12.968,65.118,,,,,,
1540,08/03/22 05:30:00  PM,11.346,69.458,,,,,,
1541,08/03/22 06:00:00  PM,11.394,71.255,,,,,,
1542,08/03/22 06:30:00  PM,10.663,72.548,,,,,,
1543,08/03/22 07:00:00  PM,9.903,74.904,,,,,,
1544,08/03/22 07:30:00  PM,9.015,76.320,,,,,,
1545,08/03/22 08:00:00  PM,7.670,80.210,,,,,,
1546,08/03/22 08:30:00  PM,8.568,78.599,,,,,,
1547,08/03/22 09:00:00  PM,8.095,78.442,,,,,,
1548,08/03/22 09:30:00  PM,7.670,80.183,,,,,,
1549,08/03/22 10:00:00  PM,7.318,81.122,,,,,,
1550,08/03/22 10:30:00  PM,6.560,82.809,,,,,,
1551,08/03/22 11:00:00  PM,6.433,82.674,,,,,,
1552,08/03/22 11:30:00  PM,6.077,83.461,,,,,,
1553,08/04/22 12:00:00  AM,6.281,83.798,,,,,,
1554,08/04/22 12:30:00  AM,5.949,84.872,,,,,,
1555,08/04/22 01:00:00  AM,5.872,85.427,,,,,,
1556,08/04/22 01:30:00  AM,6.357,84.000,,,,,,
1557,08/04/22 02:00:00  AM,7.217,82.005,,,,,,
1558,08/04/22 02:30:00  AM,7.469,79.440,,,,,,
1559,08/04/22 03:00:00  AM,7.469,79.628,,,,,,
1560,08/04/22 03:30:00  AM,8.245,76.404,,,,,,
1561,08/04/22 04:00:00  AM,8.344,76.179,,,,,,
1562,08/04/22 04:30:00  AM,8.618,73.728,,,,,,
1563,08/04/22 05:00:00  AM,8.767,72.005,,,,,,
1564,08/04/22 05:30:00  AM,9.262,70.786,,,,,,
1565,08/04/22 06:00:00  AM,9.435,70.200,,,,,,
1566,08/04/22 06:30:00  AM,10.100,67.115,,,,,,
1567,08/04/22 07:00:00  AM,10.712,65.876,,,,,,
1568,08/04/22 07:30:00  AM,10.834,65.379,,,,,,
1569,08/04/22 08:00:00  AM,10.834,67.507,,,,,,
1570,08/04/22 08:30:00  AM,11.297,62.144,,,,,,
1571,08/04/22 09:00:00  AM,12.606,60.833,,,,,,
1572,08/04/22 09:30:00  AM,13.377,59.267,,,,,,
1573,08/04/22 10:00:00  AM,14.601,58.894,,,,,,
1574,08/04/22 10:30:00  AM,16.034,55.217,,,,,,
1575,08/04/22 11:00:00  AM,16.129,55.444,,,,,,
1576,08/04/22 11:30:00  AM,16.106,54.861,,,,,,
1577,08/04/22 12:00:00  PM,16.796,55.513,,,,,,
1578,08/04/22 12:30:00  PM,16.915,52.462,,,,,,
1579,08/04/22 01:00:00  PM,17.748,53.690,,,,,,
1580,08/04/22 01:30:00  PM,15.867,54.704,,,,,,
1581,08/04/22 02:00:00  PM,17.153,54.219,,,,,,
1582,08/04/22 02:30:00  PM,17.439,52.443,,,,,,
1583,08/04/22 03:00:00  PM,14.242,56.946,,,,,,
1584,08/04/22 03:30:00  PM,10.296,70.478,,,,,,
1585,08/04/22 04:00:00  PM,9.287,76.459,,,,,,
1586,08/04/22 04:30:00  PM,12.413,65.514,,,,,,
1587,08/04/22 05:00:00  PM,15.008,58.809,,,,,,
1588,08/04/22 05:30:00  PM,15.533,61.195,,,,,,
1589,08/04/22 06:00:00  PM,14.840,64.891,,,,,,
1590,08/04/22 06:30:00  PM,14.290,64.678,,,,,,
1591,08/04/22 07:00:00  PM,14.337,63.600,,,,,,
1592,08/04/22 07:30:00  PM,13.690,64.222,,,,,,
1593,08/04/22 08:00:00  PM,12.485,66.252,,,,,,
1594,08/04/22 08:30:00  PM,11.710,66.805,,,,,,
1595,08/04/22 09:00:00  PM,11.394,67.064,,,,,,
1596,08/04/22 09:30:00  PM,10.956,74.285,,,,,,
1597,08/04/22 10:00:00  PM,9.682,82.540,,,,,,
1598,08/04/22 10:30:00  PM,9.657,78.535,,,,,,
1599,08/04/22 11:00:00  PM,9.756,77.271,,,,,,
1600,08/04/22 11:30:00  PM,7.795,80.748,,,,,,
1601,08/05/22 12:00:00  AM,8.145,80.960,,,,,,
1602,08/05/22 12:30:00  AM,8.543,79.298,,,,,,
1603,08/05/22 01:00:00  AM,7.920,79.512,,,,,,
1604,08/05/22 01:30:00  AM,8.618,74.143,,,,,,
1605,08/05/22 02:00:00  AM,8.270,77.283,,,,,,
1606,08/05/22 02:30:00  AM,8.344,73.894,,,,,,
1607,08/05/22 03:00:00  AM,8.916,71.727,,,,,,
1608,08/05/22 03:30:00  AM,9.064,68.206,,,,,,
1609,08/05/22 04:00:00  AM,8.295,71.466,,,,,,
1610,08/05/22 04:30:00  AM,9.064,68.801,,,,,,
1611,08/05/22 05:00:00  AM,9.854,64.657,,,,,,
1612,08/05/22 05:30:00  AM,9.977,62.621,,,,,,
1613,08/05/22 06:00:00  AM,10.394,60.058,,,,,,
1614,08/05/22 06:30:00  AM,11.175,60.392,,,,,,
1615,08/05/22 07:00:00  AM,11.273,58.990,,,,,,
1616,08/05/22 07:30:00  AM,11.589,57.375,,,,,,
1617,08/05/22 08:00:00  AM,11.807,60.790,,,,,,
1618,08/05/22 08:30:00  AM,12.799,55.733,,,,,,
1619,08/05/22 09:00:00  AM,13.738,53.754,,,,,,
1620,08/05/22 09:30:00  AM,14.625,52.997,,,,,,
1621,08/05/22 10:00:00  AM,14.409,54.156,,,,,,
1622,08/05/22 10:30:00  AM,14.936,51.292,,,,,,
1623,08/05/22 11:00:00  AM,15.557,49.988,,,,,,
1624,08/05/22 11:30:00  AM,15.629,49.253,,,,,,
1625,08/05/22 12:00:00  PM,15.652,50.558,,,,,,
1626,08/05/22 12:30:00  PM,15.270,51.985,,,,,,
1627,08/05/22 01:00:00  PM,15.342,54.749,,,,,,
1628,08/05/22 01:30:00  PM,14.529,58.613,,,,,,
1629,08/05/22 02:00:00  PM,13.497,59.435,,,,,,
1630,08/05/22 02:30:00  PM,14.026,57.875,,,,,,
1631,08/05/22 03:00:00  PM,13.786,61.353,,,,,,
1632,08/05/22 03:30:00  PM,13.882,60.420,,,,,,
1633,08/05/22 04:00:00  PM,13.618,62.595,,,,,,
1634,08/05/22 04:30:00  PM,13.810,62.185,,,,,,
1635,08/05/22 05:00:00  PM,13.762,64.557,,,,,,
1636,08/05/22 05:30:00  PM,13.161,64.744,,,,,,
1637,08/05/22 06:00:00  PM,13.425,64.235,,,,,,
1638,08/05/22 06:30:00  PM,12.920,63.709,,,,,,
1639,08/05/22 07:00:00  PM,12.364,65.535,,,,,,
1640,08/05/22 07:30:00  PM,11.175,69.995,,,,,,
1641,08/05/22 08:00:00  PM,10.271,72.751,,,,,,
1642,08/05/22 08:30:00  PM,6.026,85.750,,,,,,
1643,08/05/22 09:00:00  PM,5.308,89.459,,,,,,
1644,08/05/22 09:30:00  PM,3.775,93.533,,,,,,
1645,08/05/22 10:00:00  PM,3.512,96.362,,,,,,
1646,08/05/22 10:30:00  PM,4.089,96.619,,,,,,
1647,08/05/22 11:00:00  PM,4.714,95.318,,,,,,
1648,08/05/22 11:30:00  PM,4.662,94.464,,,,,,
1649,08/06/22 12:00:00  AM,4.766,95.233,,,,,,
1650,08/06/22 12:30:00  AM,5.076,93.830,,,,,,
1651,08/06/22 01:00:00  AM,4.662,93.919,,,,,,
1652,08/06/22 01:30:00  AM,4.792,94.077,,,,,,
1653,08/06/22 02:00:00  AM,3.958,95.653,,,,,,
1654,08/06/22 02:30:00  AM,3.827,96.888,,,,,,
1655,08/06/22 03:00:00  AM,3.591,95.847,,,,,,
1656,08/06/22 03:30:00  AM,4.037,95.724,,,,,,
1657,08/06/22 04:00:00  AM,3.221,95.476,,,,,,
1658,08/06/22 04:30:00  AM,5.462,88.733,,,,,,
1659,08/06/22 05:00:00  AM,8.618,74.364,,,,,,
1660,08/06/22 05:30:00  AM,9.089,69.626,,,,,,
1661,08/06/22 06:00:00  AM,9.509,68.488,,,,,,
1662,08/06/22 06:30:00  AM,9.608,68.648,,,,,,
1663,08/06/22 07:00:00  AM,10.149,67.181,,,,,,
1664,08/06/22 07:30:00  AM,11.394,62.950,,,,,,
1665,08/06/22 08:00:00  AM,13.594,63.326,,,,,,
1666,08/06/22 08:30:00  AM,10.443,69.997,,,,,,
1667,08/06/22 09:00:00  AM,8.519,76.790,,,,,,
1668,08/06/22 09:30:00  AM,8.020,78.100,,,,,,
1669,08/06/22 10:00:00  AM,8.270,77.937,,,,,,
1670,08/06/22 10:30:00  AM,9.312,75.859,,,,,,
1671,08/06/22 11:00:00  AM,9.361,73.712,,,,,,
1672,08/06/22 11:30:00  AM,9.435,76.215,,,,,,
1673,08/06/22 12:00:00  PM,9.410,74.388,,,,,,
1674,08/06/22 12:30:00  PM,9.312,76.464,,,,,,
1675,08/06/22 01:00:00  PM,10.736,73.095,,,,,,
1676,08/06/22 01:30:00  PM,10.541,72.215,,,,,,
1677,08/06/22 02:00:00  PM,9.213,76.498,,,,,,
1678,08/06/22 02:30:00  PM,9.657,74.299,,,,,,
1679,08/06/22 03:00:00  PM,10.345,74.300,,,,,,
1680,08/06/22 03:30:00  PM,8.941,75.699,,,,,,
1681,08/06/22 04:00:00  PM,8.742,77.493,,,,,,
1682,08/06/22 04:30:00  PM,7.970,78.577,,,,,,
1683,08/06/22 05:00:00  PM,8.120,79.232,,,,,,
1684,08/06/22 05:30:00  PM,8.419,80.350,,,,,,
1685,08/06/22 06:00:00  PM,8.120,80.686,,,,,,
1686,08/06/22 06:30:00  PM,8.295,79.864,,,,,,
1687,08/06/22 07:00:00  PM,8.767,79.563,,,,,,
1688,08/06/22 07:30:00  PM,7.645,83.059,,,,,,
1689,08/06/22 08:00:00  PM,8.020,84.442,,,,,,
1690,08/06/22 08:30:00  PM,11.565,73.289,,,,,,
1691,08/06/22 09:00:00  PM,11.200,72.542,,,,,,
1692,08/06/22 09:30:00  PM,8.941,79.628,,,,,,
1693,08/06/22 10:00:00  PM,7.419,84.512,,,,,,
1694,08/06/22 10:30:00  PM,6.864,87.665,,,,,,
1695,08/06/22 11:00:00  PM,6.636,87.945,,,,,,
1696,08/06/22 11:30:00  PM,7.041,87.993,,,,,,
1697,08/07/22 12:00:00  AM,8.841,80.821,,,,,,
1698,08/07/22 12:30:00  AM,6.357,89.238,,,,,,
1699,08/07/22 01:00:00  AM,6.026,89.308,,,,,,
1700,08/07/22 01:30:00  AM,6.026,88.566,,,,,,
1701,08/07/22 02:00:00  AM,5.437,88.060,,,,,,
1702,08/07/22 02:30:00  AM,4.714,89.969,,,,,,
1703,08/07/22 03:00:00  AM,4.688,91.276,,,,,,
1704,08/07/22 03:30:00  AM,4.688,89.303,,,,,,
1705,08/07/22 04:00:00  AM,4.011,92.801,,,,,,
1706,08/07/22 04:30:00  AM,4.895,92.234,,,,,,
1707,08/07/22 05:00:00  AM,5.539,90.585,,,,,,
1708,08/07/22 05:30:00  AM,6.484,86.198,,,,,,
1709,08/07/22 06:00:00  AM,6.331,85.328,,,,,,
1710,08/07/22 06:30:00  AM,6.788,83.442,,,,,,
1711,08/07/22 07:00:00  AM,6.382,82.266,,,,,,
1712,08/07/22 07:30:00  AM,6.408,83.354,,,,,,
1713,08/07/22 08:00:00  AM,7.393,80.979,,,,,,
1714,08/07/22 08:30:00  AM,7.116,82.884,,,,,,
1715,08/07/22 09:00:00  AM,7.242,82.728,,,,,,
1716,08/07/22 09:30:00  AM,7.695,79.058,,,,,,
1717,08/07/22 10:00:00  AM,7.720,78.252,,,,,,
1718,08/07/22 10:30:00  AM,7.820,75.877,,,,,,
1719,08/07/22 11:00:00  AM,8.319,75.515,,,,,,
1720,08/07/22 11:30:00  AM,9.139,67.907,,,,,,
1721,08/07/22 12:00:00  PM,11.734,70.158,,,,,,
1722,08/07/22 12:30:00  PM,12.050,70.673,,,,,,
1723,08/07/22 01:00:00  PM,12.485,73.388,,,,,,
1724,08/07/22 01:30:00  PM,13.185,73.528,,,,,,
1725,08/07/22 01:56:31  PM,,,,,Logged,Logged,,
1726,08/07/22 01:56:47  PM,,,,,,,Logged,Logged
