"Plot Title: DRYAS_11T_Backup"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740237, SEN S/N: 9740237, LBL: If 11T resets and fails.)","Coupler Attached (LGR S/N: 9740237)","Coupler Detached (LGR S/N: 9740237)","Host Connected (LGR S/N: 9740237)","Stopped (LGR S/N: 9740237)","End Of File (LGR S/N: 9740237)"
1565,07/19/22 10:30:00  PM,5.141,,,,,
1566,07/19/22 10:45:00  PM,4.934,,,,,
1567,07/19/22 11:00:00  PM,4.415,,,,,
1568,07/19/22 11:15:00  PM,4.207,,,,,
1569,07/19/22 11:30:00  PM,4.415,,,,,
1570,07/19/22 11:45:00  PM,5.037,,,,,
1571,07/20/22 12:00:00  AM,5.655,,,,,
1572,07/20/22 12:15:00  AM,5.860,,,,,
1573,07/20/22 12:30:00  AM,5.552,,,,,
1574,07/20/22 12:45:00  AM,5.141,,,,,
1575,07/20/22 01:00:00  AM,4.831,,,,,
1576,07/20/22 01:15:00  AM,4.311,,,,,
1577,07/20/22 01:30:00  AM,4.102,,,,,
1578,07/20/22 01:45:00  AM,4.102,,,,,
1579,07/20/22 02:00:00  AM,4.415,,,,,
1580,07/20/22 02:15:00  AM,4.831,,,,,
1581,07/20/22 02:30:00  AM,4.102,,,,,
1582,07/20/22 02:45:00  AM,4.102,,,,,
1583,07/20/22 03:00:00  AM,4.831,,,,,
1584,07/20/22 03:15:00  AM,5.141,,,,,
1585,07/20/22 03:30:00  AM,5.244,,,,,
1586,07/20/22 03:45:00  AM,5.450,,,,,
1587,07/20/22 04:00:00  AM,5.450,,,,,
1588,07/20/22 04:15:00  AM,5.860,,,,,
1589,07/20/22 04:30:00  AM,6.978,,,,,
1590,07/20/22 04:45:00  AM,7.582,,,,,
1591,07/20/22 05:00:00  AM,6.775,,,,,
1592,07/20/22 05:15:00  AM,5.860,,,,,
1593,07/20/22 05:30:00  AM,5.244,,,,,
1594,07/20/22 05:45:00  AM,5.655,,,,,
1595,07/20/22 06:00:00  AM,5.757,,,,,
1596,07/20/22 06:15:00  AM,6.268,,,,,
1597,07/20/22 06:30:00  AM,6.978,,,,,
1598,07/20/22 06:45:00  AM,6.775,,,,,
1599,07/20/22 07:00:00  AM,6.573,,,,,
1600,07/20/22 07:15:00  AM,6.268,,,,,
1601,07/20/22 07:30:00  AM,6.370,,,,,
1602,07/20/22 07:45:00  AM,6.471,,,,,
1603,07/20/22 08:00:00  AM,7.079,,,,,
1604,07/20/22 08:15:00  AM,7.882,,,,,
1605,07/20/22 08:30:00  AM,7.280,,,,,
1606,07/20/22 08:45:00  AM,6.775,,,,,
1607,07/20/22 09:00:00  AM,6.573,,,,,
1608,07/20/22 09:15:00  AM,6.877,,,,,
1609,07/20/22 09:30:00  AM,7.582,,,,,
1610,07/20/22 09:45:00  AM,8.581,,,,,
1611,07/20/22 10:00:00  AM,9.077,,,,,
1612,07/20/22 10:15:00  AM,9.077,,,,,
1613,07/20/22 10:30:00  AM,9.669,,,,,
1614,07/20/22 10:45:00  AM,10.651,,,,,
1615,07/20/22 11:00:00  AM,9.275,,,,,
1616,07/20/22 11:15:00  AM,7.882,,,,,
1617,07/20/22 11:30:00  AM,7.882,,,,,
1618,07/20/22 11:45:00  AM,7.682,,,,,
1619,07/20/22 12:00:00  PM,7.481,,,,,
1620,07/20/22 12:15:00  PM,7.179,,,,,
1621,07/20/22 12:30:00  PM,7.983,,,,,
1622,07/20/22 12:45:00  PM,8.481,,,,,
1623,07/20/22 01:00:00  PM,8.581,,,,,
1624,07/20/22 01:15:00  PM,8.082,,,,,
1625,07/20/22 01:30:00  PM,7.381,,,,,
1626,07/20/22 01:45:00  PM,6.674,,,,,
1627,07/20/22 02:00:00  PM,6.573,,,,,
1628,07/20/22 02:15:00  PM,6.166,,,,,
1629,07/20/22 02:30:00  PM,6.166,,,,,
1630,07/20/22 02:45:00  PM,6.166,,,,,
1631,07/20/22 03:00:00  PM,5.962,,,,,
1632,07/20/22 03:15:00  PM,6.268,,,,,
1633,07/20/22 03:30:00  PM,6.573,,,,,
1634,07/20/22 03:45:00  PM,7.079,,,,,
1635,07/20/22 04:00:00  PM,6.674,,,,,
1636,07/20/22 04:15:00  PM,6.775,,,,,
1637,07/20/22 04:30:00  PM,7.079,,,,,
1638,07/20/22 04:45:00  PM,6.674,,,,,
1639,07/20/22 05:00:00  PM,6.674,,,,,
1640,07/20/22 05:15:00  PM,6.573,,,,,
1641,07/20/22 05:30:00  PM,5.860,,,,,
1642,07/20/22 05:45:00  PM,5.757,,,,,
1643,07/20/22 06:00:00  PM,5.552,,,,,
1644,07/20/22 06:15:00  PM,5.655,,,,,
1645,07/20/22 06:30:00  PM,5.655,,,,,
1646,07/20/22 06:45:00  PM,5.860,,,,,
1647,07/20/22 07:00:00  PM,6.268,,,,,
1648,07/20/22 07:15:00  PM,6.674,,,,,
1649,07/20/22 07:30:00  PM,5.962,,,,,
1650,07/20/22 07:45:00  PM,5.860,,,,,
1651,07/20/22 08:00:00  PM,6.166,,,,,
1652,07/20/22 08:15:00  PM,6.370,,,,,
1653,07/20/22 08:30:00  PM,6.370,,,,,
1654,07/20/22 08:45:00  PM,6.166,,,,,
1655,07/20/22 09:00:00  PM,5.552,,,,,
1656,07/20/22 09:15:00  PM,5.037,,,,,
1657,07/20/22 09:30:00  PM,5.141,,,,,
1658,07/20/22 09:45:00  PM,5.347,,,,,
1659,07/20/22 10:00:00  PM,5.037,,,,,
1660,07/20/22 10:15:00  PM,4.727,,,,,
1661,07/20/22 10:30:00  PM,4.519,,,,,
1662,07/20/22 10:45:00  PM,4.102,,,,,
1663,07/20/22 11:00:00  PM,3.893,,,,,
1664,07/20/22 11:15:00  PM,3.367,,,,,
1665,07/20/22 11:30:00  PM,3.261,,,,,
1666,07/20/22 11:45:00  PM,3.049,,,,,
1667,07/21/22 12:00:00  AM,3.472,,,,,
1668,07/21/22 12:15:00  AM,3.578,,,,,
1669,07/21/22 12:30:00  AM,3.578,,,,,
1670,07/21/22 12:45:00  AM,3.683,,,,,
1671,07/21/22 01:00:00  AM,3.367,,,,,
1672,07/21/22 01:15:00  AM,3.261,,,,,
1673,07/21/22 01:30:00  AM,3.261,,,,,
1674,07/21/22 01:45:00  AM,3.893,,,,,
1675,07/21/22 02:00:00  AM,4.415,,,,,
1676,07/21/22 02:15:00  AM,4.727,,,,,
1677,07/21/22 02:30:00  AM,5.347,,,,,
1678,07/21/22 02:45:00  AM,4.623,,,,,
1679,07/21/22 03:00:00  AM,4.311,,,,,
1680,07/21/22 03:15:00  AM,4.934,,,,,
1681,07/21/22 03:30:00  AM,5.655,,,,,
1682,07/21/22 03:45:00  AM,5.962,,,,,
1683,07/21/22 04:00:00  AM,5.244,,,,,
1684,07/21/22 04:15:00  AM,6.370,,,,,
1685,07/21/22 04:30:00  AM,7.079,,,,,
1686,07/21/22 04:45:00  AM,5.655,,,,,
1687,07/21/22 05:00:00  AM,5.244,,,,,
1688,07/21/22 05:15:00  AM,6.064,,,,,
1689,07/21/22 05:30:00  AM,6.775,,,,,
1690,07/21/22 05:45:00  AM,6.370,,,,,
1691,07/21/22 06:00:00  AM,5.757,,,,,
1692,07/21/22 06:15:00  AM,5.655,,,,,
1693,07/21/22 06:30:00  AM,5.757,,,,,
1694,07/21/22 06:45:00  AM,5.860,,,,,
1695,07/21/22 07:00:00  AM,6.573,,,,,
1696,07/21/22 07:15:00  AM,7.582,,,,,
1697,07/21/22 07:30:00  AM,7.983,,,,,
1698,07/21/22 07:45:00  AM,8.581,,,,,
1699,07/21/22 08:00:00  AM,9.866,,,,,
1700,07/21/22 08:15:00  AM,9.571,,,,,
1701,07/21/22 08:30:00  AM,8.481,,,,,
1702,07/21/22 08:45:00  AM,7.782,,,,,
1703,07/21/22 09:00:00  AM,7.782,,,,,
1704,07/21/22 09:15:00  AM,8.978,,,,,
1705,07/21/22 09:30:00  AM,12.110,,,,,
1706,07/21/22 09:45:00  AM,14.996,,,,,
1707,07/21/22 10:00:00  AM,16.523,,,,,
1708,07/21/22 10:15:00  AM,16.999,,,,,
1709,07/21/22 10:30:00  AM,14.804,,,,,
1710,07/21/22 10:45:00  AM,13.173,,,,,
1711,07/21/22 11:00:00  AM,13.365,,,,,
1712,07/21/22 11:15:00  AM,10.357,,,,,
1713,07/21/22 11:30:00  AM,9.373,,,,,
1714,07/21/22 11:45:00  AM,7.682,,,,,
1715,07/21/22 12:00:00  PM,8.779,,,,,
1716,07/21/22 12:15:00  PM,8.680,,,,,
1717,07/21/22 12:30:00  PM,7.782,,,,,
1718,07/21/22 12:45:00  PM,7.481,,,,,
1719,07/21/22 01:00:00  PM,7.179,,,,,
1720,07/21/22 01:15:00  PM,7.079,,,,,
1721,07/21/22 01:30:00  PM,7.381,,,,,
1722,07/21/22 01:45:00  PM,6.978,,,,,
1723,07/21/22 02:00:00  PM,7.280,,,,,
1724,07/21/22 02:15:00  PM,7.481,,,,,
1725,07/21/22 02:30:00  PM,7.782,,,,,
1726,07/21/22 02:45:00  PM,8.481,,,,,
1727,07/21/22 03:00:00  PM,8.481,,,,,
1728,07/21/22 03:15:00  PM,8.382,,,,,
1729,07/21/22 03:30:00  PM,8.382,,,,,
1730,07/21/22 03:45:00  PM,7.079,,,,,
1731,07/21/22 04:00:00  PM,6.268,,,,,
1732,07/21/22 04:15:00  PM,6.064,,,,,
1733,07/21/22 04:30:00  PM,6.268,,,,,
1734,07/21/22 04:45:00  PM,6.877,,,,,
1735,07/21/22 05:00:00  PM,5.860,,,,,
1736,07/21/22 05:15:00  PM,5.347,,,,,
1737,07/21/22 05:30:00  PM,5.347,,,,,
1738,07/21/22 05:45:00  PM,6.166,,,,,
1739,07/21/22 06:00:00  PM,6.268,,,,,
1740,07/21/22 06:15:00  PM,5.655,,,,,
1741,07/21/22 06:30:00  PM,5.552,,,,,
1742,07/21/22 06:45:00  PM,5.962,,,,,
1743,07/21/22 07:00:00  PM,6.775,,,,,
1744,07/21/22 07:15:00  PM,7.582,,,,,
1745,07/21/22 07:30:00  PM,7.481,,,,,
1746,07/21/22 07:45:00  PM,7.381,,,,,
1747,07/21/22 08:00:00  PM,7.481,,,,,
1748,07/21/22 08:15:00  PM,7.882,,,,,
1749,07/21/22 08:30:00  PM,7.983,,,,,
1750,07/21/22 08:45:00  PM,7.983,,,,,
1751,07/21/22 09:00:00  PM,7.682,,,,,
1752,07/21/22 09:15:00  PM,6.064,,,,,
1753,07/21/22 09:30:00  PM,5.552,,,,,
1754,07/21/22 09:45:00  PM,5.037,,,,,
1755,07/21/22 10:00:00  PM,5.244,,,,,
1756,07/21/22 10:15:00  PM,5.244,,,,,
1757,07/21/22 10:30:00  PM,5.037,,,,,
1758,07/21/22 10:45:00  PM,5.037,,,,,
1759,07/21/22 11:00:00  PM,5.450,,,,,
1760,07/21/22 11:15:00  PM,5.757,,,,,
1761,07/21/22 11:30:00  PM,5.141,,,,,
1762,07/21/22 11:45:00  PM,4.727,,,,,
1763,07/22/22 12:00:00  AM,5.037,,,,,
1764,07/22/22 12:15:00  AM,4.623,,,,,
1765,07/22/22 12:30:00  AM,4.519,,,,,
1766,07/22/22 12:45:00  AM,4.519,,,,,
1767,07/22/22 01:00:00  AM,4.727,,,,,
1768,07/22/22 01:15:00  AM,4.831,,,,,
1769,07/22/22 01:30:00  AM,5.037,,,,,
1770,07/22/22 01:45:00  AM,5.244,,,,,
1771,07/22/22 02:00:00  AM,5.244,,,,,
1772,07/22/22 02:15:00  AM,5.552,,,,,
1773,07/22/22 02:30:00  AM,5.757,,,,,
1774,07/22/22 02:45:00  AM,5.757,,,,,
1775,07/22/22 03:00:00  AM,5.757,,,,,
1776,07/22/22 03:15:00  AM,5.860,,,,,
1777,07/22/22 03:30:00  AM,6.166,,,,,
1778,07/22/22 03:45:00  AM,5.860,,,,,
1779,07/22/22 04:00:00  AM,5.244,,,,,
1780,07/22/22 04:15:00  AM,5.244,,,,,
1781,07/22/22 04:30:00  AM,5.450,,,,,
1782,07/22/22 04:45:00  AM,5.655,,,,,
1783,07/22/22 05:00:00  AM,5.860,,,,,
1784,07/22/22 05:15:00  AM,5.450,,,,,
1785,07/22/22 05:30:00  AM,5.655,,,,,
1786,07/22/22 05:45:00  AM,5.962,,,,,
1787,07/22/22 06:00:00  AM,6.370,,,,,
1788,07/22/22 06:15:00  AM,6.573,,,,,
1789,07/22/22 06:30:00  AM,6.877,,,,,
1790,07/22/22 06:45:00  AM,6.471,,,,,
1791,07/22/22 07:00:00  AM,6.573,,,,,
1792,07/22/22 07:15:00  AM,6.877,,,,,
1793,07/22/22 07:30:00  AM,6.978,,,,,
1794,07/22/22 07:45:00  AM,6.978,,,,,
1795,07/22/22 08:00:00  AM,7.682,,,,,
1796,07/22/22 08:15:00  AM,8.581,,,,,
1797,07/22/22 08:30:00  AM,9.472,,,,,
1798,07/22/22 08:45:00  AM,7.682,,,,,
1799,07/22/22 09:00:00  AM,5.860,,,,,
1800,07/22/22 09:15:00  AM,6.674,,,,,
1801,07/22/22 09:30:00  AM,6.166,,,,,
1802,07/22/22 09:45:00  AM,5.244,,,,,
1803,07/22/22 10:00:00  AM,5.757,,,,,
1804,07/22/22 10:15:00  AM,7.179,,,,,
1805,07/22/22 10:30:00  AM,8.082,,,,,
1806,07/22/22 10:45:00  AM,8.382,,,,,
1807,07/22/22 11:00:00  AM,7.079,,,,,
1808,07/22/22 11:15:00  AM,6.166,,,,,
1809,07/22/22 11:30:00  AM,5.757,,,,,
1810,07/22/22 11:45:00  AM,6.064,,,,,
1811,07/22/22 12:00:00  PM,6.370,,,,,
1812,07/22/22 12:15:00  PM,6.775,,,,,
1813,07/22/22 12:30:00  PM,6.573,,,,,
1814,07/22/22 12:45:00  PM,7.179,,,,,
1815,07/22/22 01:00:00  PM,7.079,,,,,
1816,07/22/22 01:15:00  PM,8.779,,,,,
1817,07/22/22 01:30:00  PM,10.357,,,,,
1818,07/22/22 01:45:00  PM,10.846,,,,,
1819,07/22/22 02:00:00  PM,8.282,,,,,
1820,07/22/22 02:15:00  PM,6.775,,,,,
1821,07/22/22 02:30:00  PM,7.782,,,,,
1822,07/22/22 02:45:00  PM,8.879,,,,,
1823,07/22/22 03:00:00  PM,8.879,,,,,
1824,07/22/22 03:15:00  PM,9.275,,,,,
1825,07/22/22 03:30:00  PM,10.161,,,,,
1826,07/22/22 03:45:00  PM,11.431,,,,,
1827,07/22/22 04:00:00  PM,11.916,,,,,
1828,07/22/22 04:15:00  PM,9.965,,,,,
1829,07/22/22 04:30:00  PM,9.275,,,,,
1830,07/22/22 04:45:00  PM,10.357,,,,,
1831,07/22/22 05:00:00  PM,10.651,,,,,
1832,07/22/22 05:15:00  PM,10.259,,,,,
1833,07/22/22 05:30:00  PM,10.455,,,,,
1834,07/22/22 05:45:00  PM,9.176,,,,,
1835,07/22/22 06:00:00  PM,8.680,,,,,
1836,07/22/22 06:15:00  PM,8.382,,,,,
1837,07/22/22 06:30:00  PM,9.077,,,,,
1838,07/22/22 06:45:00  PM,8.680,,,,,
1839,07/22/22 07:00:00  PM,6.978,,,,,
1840,07/22/22 07:15:00  PM,5.552,,,,,
1841,07/22/22 07:30:00  PM,5.552,,,,,
1842,07/22/22 07:45:00  PM,6.166,,,,,
1843,07/22/22 08:00:00  PM,5.962,,,,,
1844,07/22/22 08:15:00  PM,5.962,,,,,
1845,07/22/22 08:30:00  PM,6.877,,,,,
1846,07/22/22 08:45:00  PM,7.882,,,,,
1847,07/22/22 09:00:00  PM,7.481,,,,,
1848,07/22/22 09:15:00  PM,5.347,,,,,
1849,07/22/22 09:30:00  PM,4.727,,,,,
1850,07/22/22 09:45:00  PM,5.037,,,,,
1851,07/22/22 10:00:00  PM,4.934,,,,,
1852,07/22/22 10:15:00  PM,4.934,,,,,
1853,07/22/22 10:30:00  PM,3.998,,,,,
1854,07/22/22 10:45:00  PM,3.578,,,,,
1855,07/22/22 11:00:00  PM,3.893,,,,,
1856,07/22/22 11:15:00  PM,3.998,,,,,
1857,07/22/22 11:30:00  PM,3.578,,,,,
1858,07/22/22 11:45:00  PM,3.578,,,,,
1859,07/23/22 12:00:00  AM,3.683,,,,,
1860,07/23/22 12:15:00  AM,3.367,,,,,
1861,07/23/22 12:30:00  AM,3.788,,,,,
1862,07/23/22 12:45:00  AM,4.415,,,,,
1863,07/23/22 01:00:00  AM,4.519,,,,,
1864,07/23/22 01:15:00  AM,4.727,,,,,
1865,07/23/22 01:30:00  AM,4.831,,,,,
1866,07/23/22 01:45:00  AM,5.037,,,,,
1867,07/23/22 02:00:00  AM,5.244,,,,,
1868,07/23/22 02:15:00  AM,4.727,,,,,
1869,07/23/22 02:30:00  AM,3.998,,,,,
1870,07/23/22 02:45:00  AM,4.102,,,,,
1871,07/23/22 03:00:00  AM,4.519,,,,,
1872,07/23/22 03:15:00  AM,4.934,,,,,
1873,07/23/22 03:30:00  AM,5.450,,,,,
1874,07/23/22 03:45:00  AM,5.347,,,,,
1875,07/23/22 04:00:00  AM,5.347,,,,,
1876,07/23/22 04:15:00  AM,5.655,,,,,
1877,07/23/22 04:30:00  AM,5.962,,,,,
1878,07/23/22 04:45:00  AM,6.268,,,,,
1879,07/23/22 05:00:00  AM,6.471,,,,,
1880,07/23/22 05:15:00  AM,6.370,,,,,
1881,07/23/22 05:30:00  AM,6.674,,,,,
1882,07/23/22 05:45:00  AM,7.381,,,,,
1883,07/23/22 06:00:00  AM,6.877,,,,,
1884,07/23/22 06:15:00  AM,6.370,,,,,
1885,07/23/22 06:30:00  AM,6.268,,,,,
1886,07/23/22 06:45:00  AM,6.064,,,,,
1887,07/23/22 07:00:00  AM,5.757,,,,,
1888,07/23/22 07:15:00  AM,6.268,,,,,
1889,07/23/22 07:30:00  AM,6.370,,,,,
1890,07/23/22 07:45:00  AM,6.166,,,,,
1891,07/23/22 08:00:00  AM,6.370,,,,,
1892,07/23/22 08:15:00  AM,7.079,,,,,
1893,07/23/22 08:30:00  AM,8.581,,,,,
1894,07/23/22 08:45:00  AM,8.779,,,,,
1895,07/23/22 09:00:00  AM,7.782,,,,,
1896,07/23/22 09:15:00  AM,7.280,,,,,
1897,07/23/22 09:30:00  AM,7.882,,,,,
1898,07/23/22 09:45:00  AM,8.282,,,,,
1899,07/23/22 10:00:00  AM,9.373,,,,,
1900,07/23/22 10:15:00  AM,10.357,,,,,
1901,07/23/22 10:30:00  AM,9.176,,,,,
1902,07/23/22 10:45:00  AM,9.077,,,,,
1903,07/23/22 11:00:00  AM,10.259,,,,,
1904,07/23/22 11:15:00  AM,11.139,,,,,
1905,07/23/22 11:30:00  AM,10.063,,,,,
1906,07/23/22 11:45:00  AM,9.275,,,,,
1907,07/23/22 12:00:00  PM,9.472,,,,,
1908,07/23/22 12:15:00  PM,10.944,,,,,
1909,07/23/22 12:30:00  PM,9.768,,,,,
1910,07/23/22 12:45:00  PM,9.768,,,,,
1911,07/23/22 01:00:00  PM,8.779,,,,,
1912,07/23/22 01:15:00  PM,8.182,,,,,
1913,07/23/22 01:30:00  PM,7.782,,,,,
1914,07/23/22 01:45:00  PM,7.782,,,,,
1915,07/23/22 02:00:00  PM,8.581,,,,,
1916,07/23/22 02:15:00  PM,9.669,,,,,
1917,07/23/22 02:30:00  PM,8.581,,,,,
1918,07/23/22 02:45:00  PM,8.481,,,,,
1919,07/23/22 03:00:00  PM,9.176,,,,,
1920,07/23/22 03:15:00  PM,10.553,,,,,
1921,07/23/22 03:30:00  PM,10.063,,,,,
1922,07/23/22 03:45:00  PM,9.077,,,,,
1923,07/23/22 04:00:00  PM,10.357,,,,,
1924,07/23/22 04:15:00  PM,11.722,,,,,
1925,07/23/22 04:30:00  PM,11.236,,,,,
1926,07/23/22 04:45:00  PM,9.275,,,,,
1927,07/23/22 05:00:00  PM,8.680,,,,,
1928,07/23/22 05:15:00  PM,8.481,,,,,
1929,07/23/22 05:30:00  PM,8.082,,,,,
1930,07/23/22 05:45:00  PM,8.282,,,,,
1931,07/23/22 06:00:00  PM,8.581,,,,,
1932,07/23/22 06:15:00  PM,8.382,,,,,
1933,07/23/22 06:30:00  PM,8.382,,,,,
1934,07/23/22 06:45:00  PM,8.082,,,,,
1935,07/23/22 07:00:00  PM,7.481,,,,,
1936,07/23/22 07:15:00  PM,7.882,,,,,
1937,07/23/22 07:30:00  PM,7.280,,,,,
1938,07/23/22 07:45:00  PM,6.775,,,,,
1939,07/23/22 08:00:00  PM,6.978,,,,,
1940,07/23/22 08:15:00  PM,7.782,,,,,
1941,07/23/22 08:30:00  PM,9.077,,,,,
1942,07/23/22 08:45:00  PM,8.779,,,,,
1943,07/23/22 09:00:00  PM,6.775,,,,,
1944,07/23/22 09:15:00  PM,6.471,,,,,
1945,07/23/22 09:30:00  PM,7.280,,,,,
1946,07/23/22 09:45:00  PM,7.179,,,,,
1947,07/23/22 10:00:00  PM,6.573,,,,,
1948,07/23/22 10:15:00  PM,6.268,,,,,
1949,07/23/22 10:30:00  PM,6.471,,,,,
1950,07/23/22 10:45:00  PM,6.877,,,,,
1951,07/23/22 11:00:00  PM,6.674,,,,,
1952,07/23/22 11:15:00  PM,5.347,,,,,
1953,07/23/22 11:30:00  PM,4.415,,,,,
1954,07/23/22 11:45:00  PM,4.415,,,,,
1955,07/24/22 12:00:00  AM,4.519,,,,,
1956,07/24/22 12:15:00  AM,5.347,,,,,
1957,07/24/22 12:30:00  AM,6.064,,,,,
1958,07/24/22 12:45:00  AM,6.166,,,,,
1959,07/24/22 01:00:00  AM,5.347,,,,,
1960,07/24/22 01:15:00  AM,4.934,,,,,
1961,07/24/22 01:30:00  AM,5.347,,,,,
1962,07/24/22 01:45:00  AM,5.347,,,,,
1963,07/24/22 02:00:00  AM,4.519,,,,,
1964,07/24/22 02:15:00  AM,4.311,,,,,
1965,07/24/22 02:30:00  AM,4.102,,,,,
1966,07/24/22 02:45:00  AM,3.683,,,,,
1967,07/24/22 03:00:00  AM,3.788,,,,,
1968,07/24/22 03:15:00  AM,3.578,,,,,
1969,07/24/22 03:30:00  AM,3.049,,,,,
1970,07/24/22 03:45:00  AM,3.049,,,,,
1971,07/24/22 04:00:00  AM,3.049,,,,,
1972,07/24/22 04:15:00  AM,3.049,,,,,
1973,07/24/22 04:30:00  AM,3.261,,,,,
1974,07/24/22 04:45:00  AM,3.472,,,,,
1975,07/24/22 05:00:00  AM,3.578,,,,,
1976,07/24/22 05:15:00  AM,3.472,,,,,
1977,07/24/22 05:30:00  AM,3.367,,,,,
1978,07/24/22 05:45:00  AM,3.472,,,,,
1979,07/24/22 06:00:00  AM,3.155,,,,,
1980,07/24/22 06:15:00  AM,2.730,,,,,
1981,07/24/22 06:30:00  AM,2.517,,,,,
1982,07/24/22 06:45:00  AM,2.410,,,,,
1983,07/24/22 07:00:00  AM,2.517,,,,,
1984,07/24/22 07:15:00  AM,3.261,,,,,
1985,07/24/22 07:30:00  AM,3.998,,,,,
1986,07/24/22 07:45:00  AM,5.037,,,,,
1987,07/24/22 08:00:00  AM,4.831,,,,,
1988,07/24/22 08:15:00  AM,3.998,,,,,
1989,07/24/22 08:30:00  AM,3.998,,,,,
1990,07/24/22 08:45:00  AM,4.415,,,,,
1991,07/24/22 09:00:00  AM,4.934,,,,,
1992,07/24/22 09:15:00  AM,6.166,,,,,
1993,07/24/22 09:30:00  AM,6.370,,,,,
1994,07/24/22 09:45:00  AM,5.347,,,,,
1995,07/24/22 10:00:00  AM,5.757,,,,,
1996,07/24/22 10:15:00  AM,5.655,,,,,
1997,07/24/22 10:30:00  AM,6.471,,,,,
1998,07/24/22 10:45:00  AM,6.978,,,,,
1999,07/24/22 11:00:00  AM,8.481,,,,,
2000,07/24/22 11:15:00  AM,9.077,,,,,
2001,07/24/22 11:30:00  AM,7.682,,,,,
2002,07/24/22 11:45:00  AM,8.082,,,,,
2003,07/24/22 12:00:00  PM,8.581,,,,,
2004,07/24/22 12:15:00  PM,8.879,,,,,
2005,07/24/22 12:30:00  PM,10.259,,,,,
2006,07/24/22 12:45:00  PM,13.942,,,,,
2007,07/24/22 01:00:00  PM,13.654,,,,,
2008,07/24/22 01:15:00  PM,11.819,,,,,
2009,07/24/22 01:30:00  PM,9.669,,,,,
2010,07/24/22 01:45:00  PM,9.275,,,,,
2011,07/24/22 02:00:00  PM,10.259,,,,,
2012,07/24/22 02:15:00  PM,10.651,,,,,
2013,07/24/22 02:30:00  PM,9.965,,,,,
2014,07/24/22 02:45:00  PM,8.680,,,,,
2015,07/24/22 03:00:00  PM,8.382,,,,,
2016,07/24/22 03:15:00  PM,8.282,,,,,
2017,07/24/22 03:30:00  PM,7.782,,,,,
2018,07/24/22 03:45:00  PM,7.179,,,,,
2019,07/24/22 04:00:00  PM,6.775,,,,,
2020,07/24/22 04:15:00  PM,7.280,,,,,
2021,07/24/22 04:30:00  PM,8.182,,,,,
2022,07/24/22 04:45:00  PM,7.782,,,,,
2023,07/24/22 05:00:00  PM,7.481,,,,,
2024,07/24/22 05:15:00  PM,7.782,,,,,
2025,07/24/22 05:30:00  PM,8.382,,,,,
2026,07/24/22 05:45:00  PM,8.581,,,,,
2027,07/24/22 06:00:00  PM,10.161,,,,,
2028,07/24/22 06:15:00  PM,10.944,,,,,
2029,07/24/22 06:30:00  PM,10.553,,,,,
2030,07/24/22 06:45:00  PM,8.082,,,,,
2031,07/24/22 07:00:00  PM,8.282,,,,,
2032,07/24/22 07:15:00  PM,8.481,,,,,
2033,07/24/22 07:30:00  PM,8.282,,,,,
2034,07/24/22 07:45:00  PM,8.581,,,,,
2035,07/24/22 08:00:00  PM,8.382,,,,,
2036,07/24/22 08:15:00  PM,7.381,,,,,
2037,07/24/22 08:30:00  PM,6.877,,,,,
2038,07/24/22 08:45:00  PM,7.481,,,,,
2039,07/24/22 09:00:00  PM,8.680,,,,,
2040,07/24/22 09:15:00  PM,9.077,,,,,
2041,07/24/22 09:30:00  PM,8.978,,,,,
2042,07/24/22 09:45:00  PM,12.497,,,,,
2043,07/24/22 10:00:00  PM,14.134,,,,,
2044,07/24/22 10:15:00  PM,11.528,,,,,
2045,07/24/22 10:30:00  PM,9.077,,,,,
2046,07/24/22 10:45:00  PM,9.669,,,,,
2047,07/24/22 11:00:00  PM,11.139,,,,,
2048,07/24/22 11:15:00  PM,11.916,,,,,
2049,07/24/22 11:30:00  PM,12.594,,,,,
2050,07/24/22 11:45:00  PM,10.553,,,,,
2051,07/25/22 12:00:00  AM,8.978,,,,,
2052,07/25/22 12:15:00  AM,9.176,,,,,
2053,07/25/22 12:30:00  AM,9.472,,,,,
2054,07/25/22 12:45:00  AM,10.259,,,,,
2055,07/25/22 01:00:00  AM,11.334,,,,,
2056,07/25/22 01:15:00  AM,11.916,,,,,
2057,07/25/22 01:30:00  AM,12.497,,,,,
2058,07/25/22 01:45:00  AM,13.461,,,,,
2059,07/25/22 02:00:00  AM,11.431,,,,,
2060,07/25/22 02:15:00  AM,9.571,,,,,
2061,07/25/22 02:30:00  AM,10.161,,,,,
2062,07/25/22 02:45:00  AM,11.236,,,,,
2063,07/25/22 03:00:00  AM,12.497,,,,,
2064,07/25/22 03:15:00  AM,10.944,,,,,
2065,07/25/22 03:30:00  AM,10.455,,,,,
2066,07/25/22 03:45:00  AM,12.207,,,,,
2067,07/25/22 04:00:00  AM,12.883,,,,,
2068,07/25/22 04:15:00  AM,13.173,,,,,
2069,07/25/22 04:30:00  AM,12.304,,,,,
2070,07/25/22 04:45:00  AM,13.076,,,,,
2071,07/25/22 05:00:00  AM,13.461,,,,,
2072,07/25/22 05:15:00  AM,14.038,,,,,
2073,07/25/22 05:30:00  AM,13.942,,,,,
2074,07/25/22 05:45:00  AM,16.237,,,,,
2075,07/25/22 06:00:00  AM,14.038,,,,,
