site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_v,H2O_ppt,T_panel,T_soil,T_air
MEAD,13,C,light,2022,182,1210,28,,,417.24,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,29,,,419.18,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,30,,,417.17,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,31,,,418.97,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,32,,,417.03,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,33,,,418.21,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,34,,,416.75,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,35,,,417.45,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,36,,,418,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,37,,,418.28,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,38,,,417.86,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,39,,,416.96,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,40,,,418.63,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,41,,,417.17,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,42,,,416.96,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,43,,,417.52,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,44,,,419.11,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,45,,,419.32,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,46,,,418.14,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,47,,,416.41,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,48,,,417.38,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,49,,,417.73,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,50,,,418.42,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,51,,,418.28,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,52,,,416.96,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,53,,,417.03,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,54,,,416.55,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,55,,,416.48,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,56,,,416.62,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,57,,,415.78,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,58,,,415.51,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,59,,,416.82,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,0,,,417.38,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,1,,,415.16,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,2,,,416.82,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,3,,,417.24,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,4,,,415.02,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,5,,,418.07,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,6,,,416.89,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,7,,,416.89,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,8,,,416.96,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,9,,,416.06,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,10,,,416.69,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,11,,,415.92,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,12,,,415.37,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,13,,,416.82,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,14,,,415.71,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,15,,,417.8,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,16,,,415.85,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,17,,,415.64,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,18,,,415.71,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,19,,,414.88,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,20,,,415.37,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,21,,,414.67,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,22,,,416.27,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,23,,,415.37,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,24,,,415.99,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,25,,,414.95,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,26,,,414.88,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,27,,,416.2,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,28,,,415.68,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,29,,,417.1,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,30,,,414.95,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,31,,,416.48,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,32,,,415.44,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,33,,,414.81,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,34,,,415.44,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,35,,,414.26,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,36,,,415.44,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,37,,,41.15,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,38,,,414.6,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,39,,,414.33,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,40,,,414.12,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,41,,,414.81,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,42,,,414.4,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,43,,,414.74,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,44,,,415.44,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,45,,,416.37,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,46,,,415.23,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,47,,,413.91,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,48,,,415.16,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,49,,,414.19,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,50,,,415.3,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,51,,,414.33,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,52,,,414.99,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,53,,,415.3,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,54,,,414.81,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,55,,,414.05,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,56,,,412.94,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,57,,,414.33,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,58,,,414.26,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1211,59,,,414.19,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1212,0,,,414.53,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1212,1,,,413.91,,,,,7.8235,8.4514
,,,,,,,,,,,,,,,,
MEAD,13,C,dark,2022,182,1214,0,,,420.05,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,1,,,420.85,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,2,,,419.39,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,3,,,421.58,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,4,,,418.21,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,5,,,420.85,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,6,,,418.42,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,7,,,420.99,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,8,,,420.15,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,9,,,421.19,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,10,,,420.29,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,11,,,419.32,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,12,,,419.91,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,13,,,420.36,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,14,,,418.91,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,15,,,419.64,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,16,,,419.74,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,17,,,420.29,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,18,,,418.42,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,19,,,421.06,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,20,,,420.5,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,21,,,418.21,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,22,,,420.5,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,23,,,422.03,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,24,,,421.4,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,25,,,419.74,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,26,,,420.15,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,27,,,420.47,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,28,,,419.32,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,29,,,418.97,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,30,,,420.22,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,31,,,421.68,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,32,,,420.78,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,33,,,420.68,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,34,,,421.75,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,35,,,419.67,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,36,,,420.29,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,37,,,420.95,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,38,,,419.6,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,39,,,420.57,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,40,,,421.82,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,41,,,419.91,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,42,,,420.22,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,43,,,419.81,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,44,,,420.26,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,45,,,419.81,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,46,,,422.58,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,47,,,420.57,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,48,,,421.23,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,49,,,421.06,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,50,,,420.88,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,51,,,419.88,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,52,,,422.24,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,53,,,420.71,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,54,,,421.68,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,55,,,421.72,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,56,,,420.22,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,57,,,420.22,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,58,,,421.75,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1214,59,,,419.67,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,0,,,422.79,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,1,,,421.16,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,2,,,421.19,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,3,,,421.75,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,4,,,421.54,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,5,,,421.26,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,6,,,421.54,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,7,,,421.68,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,8,,,422.2,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,9,,,424.11,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,10,,,420.92,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,11,,,422.3,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,12,,,421.33,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,13,,,420.88,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,14,,,422.55,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,15,,,422.48,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,16,,,422.17,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,17,,,422.3,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,18,,,420.29,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,19,,,422.13,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,20,,,419.5,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,21,,,422.37,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,22,,,421.89,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,23,,,422.1,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,24,,,423.42,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,25,,,421.75,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,26,,,422.62,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,27,,,421.68,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,28,,,421.89,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,29,,,422.41,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,30,,,424.15,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,31,,,421.72,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,32,,,421.72,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,33,,,421.61,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,34,,,421.86,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,35,,,422.44,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,36,,,421.37,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,37,,,423.14,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,38,,,420.19,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,39,,,423.35,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,40,,,422.06,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,41,,,421.68,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,42,,,422.24,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,43,,,422.72,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,44,,,422.58,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,45,,,423.21,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,46,,,422.97,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,47,,,421.68,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,48,,,423,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,49,,,422.72,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,50,,,423.42,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,51,,,423.42,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,52,,,424.15,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,53,,,422.65,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,54,,,421.65,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,55,,,424.01,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,56,,,422.72,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,57,,,424.15,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,58,,,423.83,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1215,59,,,425.08,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1216,0,,,422.97,,,,,7.6479,8.1981
MEAD,13,C,dark,2022,182,1216,1,,,423.97,,,,,7.6479,8.1981
,,,,,,,,,,,,,,,,
MEAD,13,T,light,2022,182,1148,0,,,422.16,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,1,,,4422.16,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,2,,,424.17,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,3,,,421.47,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,4,,,422.93,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,5,,,421.57,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,6,,,423.76,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,7,,,420.74,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,8,,,422.58,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,9,,,422.44,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,10,,,422.72,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,11,,,423.17,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,12,,,422.75,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,13,,,422.44,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,14,,,421.75,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,15,,,420.98,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,16,,,420.01,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,17,,,421.12,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,18,,,422.34,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,19,,,422.62,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,20,,,422.34,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,21,,,420.5,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,22,,,421.26,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,23,,,422.3,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,24,,,421.33,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,25,,,421.92,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,26,,,421.47,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,27,,,422.58,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,28,,,421.99,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,29,,,422.02,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,30,,,421.05,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,31,,,421.64,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,32,,,421.37,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,33,,,421.37,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,34,,,421.78,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,35,,,422.3,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,36,,,422.02,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,37,,,421.99,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,38,,,421.92,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,39,,,419.87,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,40,,,421.33,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,41,,,421.47,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,42,,,421.23,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,43,,,423.48,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,44,,,421.12,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,45,,,421.23,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,46,,,421.37,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,47,,,421.44,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,48,,,422.68,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,49,,,422.79,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,50,,,420.98,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,51,,,421.82,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,52,,,421.33,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,53,,,421.99,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,54,,,422.89,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,55,,,421.26,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,56,,,420.36,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,57,,,422.65,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,58,,,421.64,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1148,59,,,422.51,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,0,,,421.51,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,1,,,422.72,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,2,,,419.87,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,3,,,422.16,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,4,,,424.31,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,5,,,421.92,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,6,,,421.33,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,7,,,422.27,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,8,,,420.5,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,9,,,423.38,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,10,,,421.44,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,11,,,422.82,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,12,,,424.21,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,13,,,423.03,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,14,,,423.93,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,15,,,423.66,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,16,,,423.17,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,17,,,424.45,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,18,,,422.93,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,19,,,423.1,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,20,,,423.79,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,21,,,423.41,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,22,,,423.34,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,23,,,423.66,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,24,,,424.21,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,25,,,422.75,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,26,,,423.66,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,27,,,423.83,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,28,,,424.21,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,29,,,422.13,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,30,,,422.65,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,31,,,421.88,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,32,,,422.23,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,33,,,424.9,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,34,,,422.48,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,35,,,424,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,36,,,424.35,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,37,,,423.76,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,38,,,424,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,39,,,422.55,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,40,,,423.48,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,41,,,425.01,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,42,,,422.89,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,43,,,423.9,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,44,,,422.51,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,45,,,422.44,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,46,,,423.76,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,47,,,423.79,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,48,,,423.66,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,49,,,424.39,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,50,,,423.66,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,51,,,424,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,52,,,423.55,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,53,,,423.13,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,54,,,424.21,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,55,,,424.21,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,56,,,424.31,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,57,,,423.34,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,58,,,423.93,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1149,59,,,422.41,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1150,0,,,423.41,,,,,6.1252,12.51
MEAD,13,T,light,2022,182,1150,1,,,424.35,,,,,6.1252,12.51
